Frequency (Hz)	Level (dB)
865.234375	-59.294189
866.210938	-57.945812
867.187500	-59.370117
868.164062	-60.659504
869.140625	-59.933769
870.117188	-60.123718
871.093750	-60.755913
872.070312	-60.712673
873.046875	-60.827293
874.023438	-62.050613
875.000000	-61.404213
875.976562	-61.238838
876.953125	-61.946648
877.929688	-62.337704
878.906250	-62.765984
879.882812	-63.359207
880.859375	-63.122822
881.835938	-63.085320
882.812500	-63.487194
883.789062	-63.194424
884.765625	-63.289162
885.742188	-64.192810
886.718750	-64.211143
887.695312	-64.014664
888.671875	-64.669205
889.648438	-64.909973
890.625000	-65.430550
891.601562	-65.969307
892.578125	-66.630432
893.554688	-66.666054
894.531250	-66.349892
895.507812	-67.308220
896.484375	-67.006310
897.460938	-66.994957
898.437500	-67.747337
899.414062	-67.381485
900.390625	-67.681641
901.367188	-67.406754
902.343750	-67.976982
903.320312	-68.324982
904.296875	-68.610954
905.273438	-67.692940
906.250000	-68.322929
907.226562	-68.279221
908.203125	-68.658241
909.179688	-68.832687
910.156250	-68.466179
911.132812	-69.331314
912.109375	-68.534874
913.085938	-68.789223
914.062500	-69.799500
915.039062	-69.862694
916.015625	-69.831047
916.992188	-69.855392
917.968750	-70.153168
918.945312	-69.197243
919.921875	-70.191139
920.898438	-70.239754
921.875000	-70.659416
922.851562	-71.145645
923.828125	-70.441910
924.804688	-70.172112
925.781250	-70.065384
926.757812	-70.944916
927.734375	-69.824921
928.710938	-70.584732
929.687500	-71.514763
930.664062	-71.253670
931.640625	-70.121109
932.617188	-71.114609
933.593750	-71.235886
934.570312	-70.874611
935.546875	-71.770546
936.523438	-71.228188
937.500000	-70.520836
938.476562	-71.770340
939.453125	-71.770264
940.429688	-71.143341
941.406250	-72.191734
942.382812	-72.383980
943.359375	-71.788574
944.335938	-72.032280
945.312500	-71.299431
946.289062	-72.777939
947.265625	-72.838234
948.242188	-72.461777
949.218750	-71.751236
950.195312	-71.936180
951.171875	-72.421860
952.148438	-71.856636
953.125000	-71.778328
954.101562	-72.531021
955.078125	-73.176208
956.054688	-73.246216
957.031250	-72.417671
958.007812	-72.057457
958.984375	-73.125504
959.960938	-72.611412
960.937500	-71.381325
961.914062	-72.615021
962.890625	-72.589592
963.867188	-72.566780
964.843750	-72.430397
965.820312	-73.308601
966.796875	-73.989220
967.773438	-73.364388
968.750000	-72.844208
969.726562	-72.949974
970.703125	-73.022881
971.679688	-73.146217
972.656250	-73.327095
973.632812	-73.454681
974.609375	-74.322884
975.585938	-74.005753
976.562500	-73.494850
977.539062	-73.606766
978.515625	-73.763222
979.492188	-73.672668
980.468750	-73.064621
981.445312	-72.884407
982.421875	-73.228027
983.398438	-73.508453
984.375000	-73.954300
985.351562	-73.952553
986.328125	-73.504570
987.304688	-73.419815
988.281250	-73.045906
989.257812	-73.507645
990.234375	-74.442390
991.210938	-73.727623
992.187500	-73.437462
993.164062	-73.590652
994.140625	-72.724266
995.117188	-73.613564
996.093750	-72.496597
997.070312	-73.845612
998.046875	-73.319046
999.023438	-73.202789
1000.000000	-73.344307
1000.976562	-74.012077
1001.953125	-73.126961
1002.929688	-73.003014
1003.906250	-73.651062
1004.882812	-74.244812
1005.859375	-73.406822
1006.835938	-73.922989
1007.812500	-73.955162
1008.789062	-74.473625
1009.765625	-73.743378
1010.742188	-73.388268
1011.718750	-73.757690
1012.695312	-72.345245
1013.671875	-73.257988
1014.648438	-73.278618
1015.625000	-72.769814
1016.601562	-73.701035
1017.578125	-73.697151
1018.554688	-73.362686
1019.531250	-74.451096
1020.507812	-72.925789
1021.484375	-73.095268
1022.460938	-73.318756
1023.437500	-73.103622
1024.414062	-72.786942
1025.390625	-72.676285
1026.367188	-72.904556
1027.343750	-72.497505
1028.320312	-72.320107
1029.296875	-72.824486
1030.273438	-72.305054
1031.250000	-72.340759
1032.226562	-72.805130
1033.203125	-72.235794
1034.179688	-72.294807
1035.156250	-72.781715
1036.132812	-72.420105
1037.109375	-73.433121
