Frequency (Hz)	Level (dB)
1035.156250	-74.803680
1036.132812	-74.476166
1037.109375	-75.528549
1038.085938	-74.599854
1039.062500	-74.441681
1040.039062	-74.684998
1041.015625	-74.712746
1041.992188	-74.138893
1042.968750	-74.266327
1043.945312	-74.468956
1044.921875	-74.155815
1045.898438	-73.889153
1046.875000	-74.438568
1047.851562	-74.761368
1048.828125	-75.101379
1049.804688	-74.523766
1050.781250	-73.107529
1051.757812	-73.613701
1052.734375	-74.049034
1053.710938	-73.767715
1054.687500	-73.613510
1055.664062	-73.547539
1056.640625	-74.142509
1057.617188	-73.702881
1058.593750	-73.874840
1059.570312	-73.496643
1060.546875	-74.423195
1061.523438	-73.632027
1062.500000	-73.935593
1063.476562	-74.487549
1064.453125	-73.569260
1065.429688	-73.174767
1066.406250	-74.325821
1067.382812	-72.626793
1068.359375	-73.064087
1069.335938	-73.010345
1070.312500	-73.418785
1071.289062	-73.451332
1072.265625	-73.469330
1073.242188	-73.437225
1074.218750	-72.896667
1075.195312	-72.135223
1076.171875	-73.071167
1077.148438	-72.570007
1078.125000	-72.833443
1079.101562	-72.331535
1080.078125	-71.524422
1081.054688	-72.767586
1082.031250	-72.659065
1083.007812	-72.037010
1083.984375	-72.456085
1084.960938	-73.359055
1085.937500	-71.796898
1086.914062	-71.873909
1087.890625	-72.431107
1088.867188	-72.361015
1089.843750	-70.994400
1090.820312	-71.021393
1091.796875	-71.515709
1092.773438	-71.683464
1093.750000	-72.002365
1094.726562	-70.869560
1095.703125	-70.598770
1096.679688	-71.257500
1097.656250	-71.112808
1098.632812	-71.280495
1099.609375	-71.045319
1100.585938	-71.450157
1101.562500	-70.162476
1102.539062	-69.794830
1103.515625	-70.204948
1104.492188	-70.830925
1105.468750	-69.880630
1106.445312	-69.585777
1107.421875	-69.912651
1108.398438	-69.494270
1109.375000	-69.146233
1110.351562	-69.018646
1111.328125	-69.937492
1112.304688	-69.144203
1113.281250	-69.519592
1114.257812	-68.262909
1115.234375	-68.113777
1116.210938	-68.823807
1117.187500	-68.847313
1118.164062	-69.657692
1119.140625	-69.214729
1120.117188	-68.284851
1121.093750	-67.486420
1122.070312	-67.872353
1123.046875	-68.132622
1124.023438	-67.115501
1125.000000	-67.465324
1125.976562	-67.090126
1126.953125	-66.764923
1127.929688	-67.052353
1128.906250	-66.539146
1129.882812	-67.221481
1130.859375	-66.558640
1131.835938	-66.526108
1132.812500	-65.759514
1133.789062	-65.329224
1134.765625	-66.474846
1135.742188	-64.000908
